code_module_x,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_assessment,number_of_assessments_taken,code_module_y,date_registration,date_unregistration,click_count_dataplus,click_count_dualpane,click_count_externalquiz,click_count_folder,click_count_forumng,click_count_glossary,click_count_homepage,click_count_htmlactivity,click_count_oucollaborate,click_count_oucontent,click_count_ouelluminate,click_count_ouwiki,click_count_page,click_count_questionnaire,click_count_quiz,click_count_repeatactivity,click_count_resource,click_count_sharedsubpage,click_count_subpage,click_count_url,click_sum_dataplus,click_sum_dualpane,click_sum_externalquiz,click_sum_folder,click_sum_forumng,click_sum_glossary,click_sum_homepage,click_sum_htmlactivity,click_sum_oucollaborate,click_sum_oucontent,click_sum_ouelluminate,click_sum_ouwiki,click_sum_page,click_sum_questionnaire,click_sum_quiz,click_sum_repeatactivity,click_sum_resource,click_sum_sharedsubpage,click_sum_subpage,click_sum_url,click_average_dataplus,click_average_dualpane,click_average_externalquiz,click_average_folder,click_average_forumng,click_average_glossary,click_average_homepage,click_average_htmlactivity,click_average_oucollaborate,click_average_oucontent,click_average_ouelluminate,click_average_ouwiki,click_average_page,click_average_questionnaire,click_average_quiz,click_average_repeatactivity,click_average_resource,click_average_sharedsubpage,click_average_subpage,click_average_url,total_click_count,total_click_sum,total_click_average
FFF,2014J,521703,M,East Anglian Region,Lower Than A Level,60-70%,0-35,2,120,N,Withdrawn,87.5,2,FFF,-113,12,0,0,0,0,23,0,17,2,2,31,0,2,0,0,15,0,40,0,27,2,0,0,0,0,112,0,83,2,5,127,0,3,0,0,156,0,41,0,41,4,0,0,0,0,4.869565217391305,0,4.882352941176471,1,2.5,4.096774193548387,0,1.5,0,0,10.4,0,1.025,0,1.5185185185185186,2,161,574,3.5652173913043477
FFF,2014J,522082,F,North Western Region,A Level or Equivalent,0-10%,35-55,1,60,N,Pass,75.3,20,FFF,-45,,6,2,0,0,186,0,223,10,0,319,0,21,13,28,54,0,24,0,243,40,35,8,0,0,466,0,797,12,0,1835,0,56,14,30,875,0,28,0,369,48,5.833333333333333,4,0,0,2.5053763440860215,0,3.5739910313901344,1.2,0,5.752351097178684,0,2.6666666666666665,1.0769230769230769,1.0714285714285714,16.203703703703702,0,1.1666666666666667,0,1.5185185185185186,1.2,1169,4573,3.9118905047048758
FFF,2014J,523017,M,London Region,No Formal quals,20-30%,0-35,0,60,N,Pass,79,12,FFF,-93,,1,0,0,0,51,1,107,2,0,154,0,0,0,2,123,0,31,0,123,11,3,0,0,0,152,13,361,4,0,992,0,0,0,3,1051,0,40,0,278,15,3,0,0,0,2.980392156862745,13,3.3738317757009346,2,0,6.441558441558442,0,0,0,1.5,8.544715447154472,0,1.2903225806451613,0,2.2601626016260163,1.3636363636363635,606,2912,4.805280528052806
FFF,2014J,523249,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,84.16666666666667,12,FFF,-58,,0,0,0,0,42,0,62,4,0,238,0,0,2,4,82,0,26,0,211,13,0,0,0,0,96,0,283,6,0,1157,0,0,3,5,774,0,30,0,377,14,0,0,0,0,2.2857142857142856,0,4.564516129032258,1.5,0,4.861344537815126,0,0,1.5,1.25,9.439024390243903,0,1.1538461538461537,0,1.7867298578199051,1.0769230769230769,684,2745,4.0131578947368425
FFF,2014J,523589,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,93,1,FFF,-73,10,0,0,0,0,57,0,13,4,2,29,0,3,2,0,11,0,32,0,27,6,0,0,0,0,323,0,107,5,3,113,0,8,2,0,110,0,55,0,62,7,0,0,0,0,5.666666666666667,0,8.23076923076923,1.25,1.5,3.896551724137931,0,2.6666666666666665,1,0,10,0,1.71875,0,2.2962962962962963,1.1666666666666667,186,795,4.274193548387097
FFF,2014J,524827,M,North Western Region,Lower Than A Level,10月20日,35-55,0,60,N,Withdrawn,65,2,FFF,-70,51,0,0,0,0,62,0,29,4,0,46,0,14,1,0,6,0,14,0,54,12,0,0,0,0,130,0,179,4,0,182,0,31,1,0,38,0,15,0,92,14,0,0,0,0,2.096774193548387,0,6.172413793103448,1,0,3.9565217391304346,0,2.2142857142857144,1,0,6.333333333333333,0,1.0714285714285714,0,1.7037037037037037,1.1666666666666667,242,686,2.834710743801653
FFF,2014J,525523,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,,,FFF,-70,157,0,0,0,0,3,0,4,2,0,8,0,0,1,0,3,0,2,0,8,4,0,0,0,0,11,0,12,4,0,18,0,0,1,0,3,0,4,0,16,6,0,0,0,0,3.6666666666666665,0,3,2,0,2.25,0,0,1,0,1,0,2,0,2,1.5,35,75,2.142857142857143
FFF,2014J,526721,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction,93.25,12,FFF,-102,,8,1,0,0,208,0,205,3,5,350,0,15,11,29,87,0,27,0,191,40,28,2,0,0,422,0,765,5,8,2022,0,26,11,34,895,0,29,0,282,47,3.5,2,0,0,2.0288461538461537,0,3.731707317073171,1.6666666666666667,1.6,5.777142857142858,0,1.7333333333333334,1,1.1724137931034482,10.28735632183908,0,1.0740740740740742,0,1.4764397905759161,1.175,1180,4576,3.8779661016949154
FFF,2014J,526819,M,London Region,A Level or Equivalent,10月20日,0-35,3,90,N,Fail,60.041666666666664,24,FFF,-59,,0,2,0,0,61,0,122,0,2,290,10,2,2,0,115,0,36,0,239,22,0,3,0,0,192,0,294,0,2,2380,14,3,2,0,1385,0,42,0,423,31,0,1.5,0,0,3.1475409836065573,0,2.4098360655737703,0,1,8.206896551724139,1.4,1.5,1,0,12.043478260869565,0,1.1666666666666667,0,1.7698744769874477,1.4090909090909092,903,4771,5.283499446290144
FFF,2014J,527619,M,Ireland,A Level or Equivalent,80-90%,0-35,1,90,Y,Withdrawn,87,6,FFF,-155,72,0,3,0,0,44,0,73,2,1,145,0,14,6,6,20,0,23,0,131,9,0,13,0,0,172,0,337,3,1,1077,0,52,10,11,23,0,31,0,294,13,0,4.333333333333333,0,0,3.909090909090909,0,4.616438356164384,1.5,1,7.427586206896552,0,3.7142857142857144,1.6666666666666667,1.8333333333333333,1.15,0,1.3478260869565217,0,2.2442748091603053,1.4444444444444444,477,2037,4.270440251572327
FFF,2014J,529693,M,Scotland,Lower Than A Level,30-40%,35-55,1,60,N,Pass,73.08333333333333,12,FFF,-66,,7,1,0,0,78,0,60,3,2,211,0,4,3,3,56,0,60,0,146,36,17,1,0,0,265,0,264,3,11,1623,0,8,7,5,1084,0,86,0,320,44,2.4285714285714284,1,0,0,3.3974358974358974,0,4.4,1,5.5,7.691943127962086,0,2,2.3333333333333335,1.6666666666666667,19.357142857142858,0,1.4333333333333333,0,2.191780821917808,1.2222222222222223,670,3738,5.57910447761194
FFF,2014J,529991,M,South Region,Lower Than A Level,80-90%,35-55,4,60,N,Pass,62.541666666666664,24,FFF,-7,,0,2,0,0,59,0,216,0,2,266,34,26,6,0,259,0,57,0,339,28,0,2,0,0,185,0,751,0,6,1587,62,119,9,0,2274,0,84,0,612,41,0,1,0,0,3.135593220338983,0,3.4768518518518516,0,3,5.966165413533835,1.8235294117647058,4.576923076923077,1.5,0,8.77992277992278,0,1.4736842105263157,0,1.8053097345132743,1.4642857142857142,1294,5732,4.42967542503864
FFF,2014J,530148,M,Scotland,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,61.63636363636363,11,FFF,-7,240,0,0,0,0,52,0,40,4,8,75,0,0,2,0,39,0,11,0,83,4,0,0,0,0,142,0,132,4,8,292,0,0,2,0,637,0,16,0,121,5,0,0,0,0,2.730769230769231,0,3.3,1,1,3.8933333333333335,0,0,1,0,16.333333333333332,0,1.4545454545454546,0,1.4578313253012047,1.25,318,1359,4.273584905660377
FFF,2014J,530196,F,East Midlands Region,Lower Than A Level,10月20日,0-35,1,90,N,Withdrawn,82,16,FFF,-24,12,0,0,0,0,76,0,53,0,1,145,0,7,2,12,133,0,16,0,111,11,0,0,0,0,247,0,262,0,1,1067,0,33,3,18,2771,0,26,0,260,12,0,0,0,0,3.25,0,4.943396226415095,0,1,7.358620689655172,0,4.714285714285714,1.5,1.5,20.834586466165412,0,1.625,0,2.3423423423423424,1.0909090909090908,567,4700,8.289241622574956
FFF,2014J,531018,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Distinction,90.16666666666667,12,FFF,-92,,12,0,0,0,184,1,149,4,0,313,0,12,5,40,94,0,27,0,266,33,28,0,0,0,353,2,717,5,0,1987,0,61,7,46,848,0,33,0,470,36,2.3333333333333335,0,0,0,1.9184782608695652,2,4.8120805369127515,1.25,0,6.348242811501597,0,5.083333333333333,1.4,1.15,9.02127659574468,0,1.2222222222222223,0,1.7669172932330828,1.0909090909090908,1140,4593,4.028947368421052
FFF,2014J,531871,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,80.18181818181819,11,FFF,-28,,0,0,0,0,29,0,52,2,7,159,0,8,3,0,39,0,26,0,108,12,0,0,0,0,64,0,210,2,12,1066,0,19,4,0,519,0,28,0,177,17,0,0,0,0,2.206896551724138,0,4.038461538461538,1,1.7142857142857142,6.70440251572327,0,2.375,1.3333333333333333,0,13.307692307692308,0,1.0769230769230769,0,1.6388888888888888,1.4166666666666667,445,2118,4.759550561797753
FFF,2014J,532254,M,North Western Region,A Level or Equivalent,30-40%,0-35,4,120,N,Pass,81.41666666666667,12,FFF,-22,,0,0,0,0,71,0,100,4,0,103,0,0,3,0,58,0,24,0,131,16,0,0,0,0,313,0,476,6,0,1096,0,0,3,0,1719,0,40,0,331,32,0,0,0,0,4.408450704225352,0,4.76,1.5,0,10.640776699029127,0,0,1,0,29.637931034482758,0,1.6666666666666667,0,2.5267175572519083,2,510,4016,7.874509803921568
FFF,2014J,533418,M,West Midlands Region,A Level or Equivalent,,35-55,0,60,N,Distinction,89.41666666666667,12,FFF,-92,,7,1,0,0,206,0,140,5,2,306,0,23,9,36,68,0,27,0,203,37,27,1,0,0,523,0,632,8,2,1962,0,96,9,39,581,0,38,0,291,54,3.857142857142857,1,0,0,2.5388349514563107,0,4.514285714285714,1.6,1,6.411764705882353,0,4.173913043478261,1,1.0833333333333333,8.544117647058824,0,1.4074074074074074,0,1.4334975369458127,1.4594594594594594,1070,4263,3.9841121495327103
FFF,2014J,534018,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,64,1,FFF,-109,33,0,0,0,0,22,0,21,2,1,27,0,5,0,0,5,0,8,0,36,2,0,0,0,0,78,0,118,2,1,155,0,18,0,0,22,0,11,0,65,2,0,0,0,0,3.5454545454545454,0,5.619047619047619,1,1,5.7407407407407405,0,3.6,0,0,4.4,0,1.375,0,1.8055555555555556,1,129,472,3.6589147286821704
FFF,2014J,534112,F,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,82.66666666666667,6,FFF,-24,198,0,0,0,0,97,0,47,6,6,87,0,2,4,0,23,0,25,0,124,25,0,0,0,0,264,0,247,7,11,291,0,3,4,0,251,0,31,0,198,29,0,0,0,0,2.7216494845360826,0,5.25531914893617,1.1666666666666667,1.8333333333333333,3.3448275862068964,0,1.5,1,0,10.91304347826087,0,1.24,0,1.596774193548387,1.16,446,1336,2.995515695067265
FFF,2014J,534457,F,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Pass,66.33333333333333,12,FFF,-67,,3,0,0,0,77,0,73,5,4,111,0,7,3,0,70,0,22,0,116,13,17,0,0,0,154,0,367,6,5,643,0,17,3,0,804,0,34,0,241,21,5.666666666666667,0,0,0,2,0,5.027397260273973,1.2,1.25,5.792792792792793,0,2.4285714285714284,1,0,11.485714285714286,0,1.5454545454545454,0,2.0775862068965516,1.6153846153846154,504,2312,4.587301587301587
FFF,2014J,535542,M,Scotland,Lower Than A Level,80-90%,0-35,0,150,N,Withdrawn,64,1,FFF,-15,59,0,0,0,0,40,0,23,3,1,38,0,8,0,2,7,0,15,0,45,3,0,0,0,0,137,0,133,4,3,268,0,27,0,3,36,0,40,0,95,3,0,0,0,0,3.425,0,5.782608695652174,1.3333333333333333,3,7.052631578947368,0,3.375,0,1.5,5.142857142857143,0,2.6666666666666665,0,2.111111111111111,1,185,749,4.048648648648649
FFF,2014J,535671,F,Scotland,HE Qualification,50-60%,0-35,1,90,N,Pass,84.375,16,FFF,-141,,9,3,0,0,109,1,88,0,2,186,0,16,8,38,113,0,32,0,176,13,31,3,0,0,357,2,346,0,4,1296,0,99,8,45,1069,0,43,0,309,16,3.4444444444444446,1,0,0,3.2752293577981653,2,3.9318181818181817,0,2,6.967741935483871,0,6.1875,1,1.1842105263157894,9.460176991150442,0,1.34375,0,1.7556818181818181,1.2307692307692308,794,3628,4.569269521410579
FFF,2014J,535997,F,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,53.166666666666664,6,FFF,-57,163,0,0,0,0,40,0,36,4,9,30,0,3,1,0,34,0,20,0,46,2,0,0,0,0,124,0,88,5,21,116,0,3,1,0,471,0,29,0,89,2,0,0,0,0,3.1,0,2.4444444444444446,1.25,2.3333333333333335,3.8666666666666667,0,1,1,0,13.852941176470589,0,1.45,0,1.934782608695652,1,225,949,4.217777777777778
FFF,2014J,536351,M,South East Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,82.83333333333333,12,FFF,-115,,0,0,0,0,66,0,86,3,5,191,0,10,8,15,61,0,55,0,114,23,0,0,0,0,203,0,318,5,7,1215,0,22,8,18,551,0,78,0,214,27,0,0,0,0,3.0757575757575757,0,3.697674418604651,1.6666666666666667,1.4,6.361256544502618,0,2.2,1,1.2,9.032786885245901,0,1.4181818181818182,0,1.8771929824561404,1.173913043478261,637,2666,4.185243328100471
FFF,2014J,536475,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Fail,76,12,FFF,-16,,0,0,0,0,23,0,33,2,0,82,0,7,1,0,50,0,18,0,85,11,0,0,0,0,81,0,171,2,0,1043,0,23,1,0,651,0,32,0,183,23,0,0,0,0,3.5217391304347827,0,5.181818181818182,1,0,12.71951219512195,0,3.2857142857142856,1,0,13.02,0,1.7777777777777777,0,2.152941176470588,2.090909090909091,312,2210,7.083333333333333
FFF,2014J,536963,F,South Region,A Level or Equivalent,60-70%,35-55,0,180,N,Pass,77.33333333333333,12,FFF,-17,,0,0,0,0,93,0,85,2,2,133,0,3,2,0,85,0,30,0,174,13,0,0,0,0,288,0,342,4,4,603,0,9,2,0,1794,0,45,0,280,18,0,0,0,0,3.096774193548387,0,4.023529411764706,2,2,4.533834586466165,0,3,1,0,21.105882352941176,0,1.5,0,1.6091954022988506,1.3846153846153846,622,3389,5.448553054662379
FFF,2014J,537321,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,,,FFF,-155,10,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,2,0,6,9,1.5
FFF,2014J,537322,M,Scotland,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,81.65217391304348,23,FFF,-24,,4,0,0,0,308,0,277,3,15,369,0,18,9,6,256,0,154,0,460,60,10,0,0,0,673,0,896,3,31,2168,0,26,10,8,1818,0,176,0,695,83,2.5,0,0,0,2.185064935064935,0,3.234657039711191,1,2.066666666666667,5.875338753387534,0,1.4444444444444444,1.1111111111111112,1.3333333333333333,7.1015625,0,1.1428571428571428,0,1.5108695652173914,1.3833333333333333,1939,6597,3.4022692109334707
FFF,2014J,537606,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,79.5,6,FFF,-85,,0,0,0,0,44,0,42,3,0,34,0,0,0,0,60,0,31,0,65,5,0,0,0,0,107,0,127,4,0,80,0,0,0,0,656,0,40,0,103,5,0,0,0,0,2.4318181818181817,0,3.0238095238095237,1.3333333333333333,0,2.3529411764705883,0,0,0,0,10.933333333333334,0,1.2903225806451613,0,1.5846153846153845,1,284,1122,3.9507042253521125
FFF,2014J,539308,M,South Region,A Level or Equivalent,20-30%,0-35,1,90,N,Fail,49.416666666666664,24,FFF,-15,,0,0,0,0,163,0,186,1,0,240,19,3,9,0,163,0,50,0,351,17,0,0,0,0,328,0,556,2,0,997,26,3,14,0,2255,0,57,0,556,24,0,0,0,0,2.0122699386503067,0,2.989247311827957,2,0,4.154166666666667,1.368421052631579,1,1.5555555555555556,0,13.83435582822086,0,1.14,0,1.584045584045584,1.411764705882353,1202,4818,4.0083194675540765
FFF,2014J,539913,M,London Region,Lower Than A Level,20-30%,0-35,0,210,N,Withdrawn,,,FFF,-41,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFF,2014J,539945,F,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,84.125,16,FFF,-84,,4,0,0,0,178,0,116,2,21,229,0,12,7,7,70,0,57,0,248,10,26,0,0,0,518,0,407,2,32,2024,0,15,9,7,1078,0,61,0,456,11,6.5,0,0,0,2.9101123595505616,0,3.5086206896551726,1,1.5238095238095237,8.838427947598253,0,1.25,1.2857142857142858,1,15.4,0,1.0701754385964912,0,1.8387096774193548,1.1,961,4646,4.834547346514048
FFF,2014J,540155,M,London Region,Lower Than A Level,50-60%,35-55,1,180,N,Withdrawn,68,2,FFF,-142,-1,0,0,0,0,49,0,38,0,0,86,6,13,15,2,23,0,14,0,105,28,0,0,0,0,186,0,179,0,0,548,7,30,24,3,68,0,16,0,246,36,0,0,0,0,3.795918367346939,0,4.7105263157894735,0,0,6.372093023255814,1.1666666666666667,2.3076923076923075,1.6,1.5,2.9565217391304346,0,1.1428571428571428,0,2.342857142857143,1.2857142857142858,379,1343,3.5435356200527703
FFF,2014J,540723,M,West Midlands Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass,61.666666666666664,12,FFF,-45,,11,4,0,0,197,0,160,12,1,467,0,10,18,40,86,0,68,0,359,94,34,5,0,0,670,0,978,20,2,3120,0,14,21,50,1297,0,91,0,957,141,3.090909090909091,1.25,0,0,3.401015228426396,0,6.1125,1.6666666666666667,2,6.680942184154175,0,1.4,1.1666666666666667,1.25,15.081395348837209,0,1.338235294117647,0,2.6657381615598887,1.5,1527,7400,4.846103470857892
FFF,2014J,541184,M,North Region,A Level or Equivalent,10月20日,0-35,0,120,N,Withdrawn,30,1,FFF,-108,20,0,0,0,0,1,0,18,1,0,15,0,0,0,0,23,0,31,0,32,4,0,0,0,0,2,0,73,1,0,73,0,0,0,0,267,0,41,0,63,4,0,0,0,0,2,0,4.055555555555555,1,0,4.866666666666666,0,0,0,0,11.608695652173912,0,1.3225806451612903,0,1.96875,1,125,524,4.192
FFF,2014J,541532,F,North Region,HE Qualification,,0-35,0,330,N,Withdrawn,64.63636363636364,11,FFF,-29,237,0,0,0,0,106,0,135,4,0,150,0,10,0,2,78,0,18,0,174,5,0,0,0,0,192,0,463,6,0,802,0,34,0,4,1322,0,30,0,284,8,0,0,0,0,1.8113207547169812,0,3.4296296296296296,1.5,0,5.346666666666667,0,3.4,0,2,16.94871794871795,0,1.6666666666666667,0,1.632183908045977,1.6,682,3145,4.6114369501466275
FFF,2014J,541921,M,South East Region,HE Qualification,40-50%,35-55,1,120,N,Pass,77.41666666666667,12,FFF,-49,,8,1,0,0,101,0,146,5,11,414,0,31,9,5,102,0,104,0,246,40,45,1,0,0,291,0,570,6,17,2248,0,61,10,6,1013,0,216,0,403,45,5.625,1,0,0,2.881188118811881,0,3.904109589041096,1.2,1.5454545454545454,5.429951690821256,0,1.967741935483871,1.1111111111111112,1.2,9.931372549019608,0,2.076923076923077,0,1.6382113821138211,1.125,1223,4932,4.032706459525756
FFF,2014J,542202,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,75.16666666666667,12,FFF,-14,,3,0,0,0,113,0,125,3,23,299,0,16,4,2,52,0,33,0,200,22,24,0,0,0,257,0,447,6,41,2383,0,78,4,3,604,0,39,0,365,27,8,0,0,0,2.274336283185841,0,3.576,2,1.7826086956521738,7.969899665551839,0,4.875,1,1.5,11.615384615384615,0,1.1818181818181819,0,1.825,1.2272727272727273,895,4278,4.779888268156425
FFF,2014J,542550,M,North Region,A Level or Equivalent,0-10%,35-55,2,120,N,Withdrawn,82.66666666666667,9,FFF,-155,9,0,2,0,0,195,1,119,0,1,228,7,11,8,2,18,0,46,0,164,25,0,3,0,0,625,6,480,0,1,1394,8,26,10,3,223,0,55,0,276,31,0,1.5,0,0,3.2051282051282053,6,4.033613445378151,0,1,6.114035087719298,1.1428571428571428,2.3636363636363638,1.25,1.5,12.38888888888889,0,1.1956521739130435,0,1.6829268292682926,1.24,827,3141,3.7980652962515116
FFF,2014J,543010,M,East Anglian Region,HE Qualification,30-40%,35-55,2,120,N,Fail,56.041666666666664,24,FFF,-79,,13,9,0,0,592,2,286,3,0,635,8,34,20,37,165,0,97,0,627,70,23,69,0,0,1991,14,1699,6,0,6173,10,110,43,51,3008,0,144,0,1259,96,1.7692307692307692,7.666666666666667,0,0,3.363175675675676,7,5.940559440559441,2,0,9.721259842519686,1.25,3.235294117647059,2.15,1.3783783783783783,18.23030303030303,0,1.4845360824742269,0,2.007974481658692,1.3714285714285714,2598,14696,5.6566589684372595
FFF,2014J,543432,M,South Region,A Level or Equivalent,10月20日,0-35,0,120,N,Withdrawn,79.66666666666667,6,FFF,-78,97,0,0,0,0,29,0,47,3,0,77,0,8,2,6,44,0,41,0,75,7,0,0,0,0,82,0,194,7,0,511,0,22,3,9,438,0,47,0,146,13,0,0,0,0,2.8275862068965516,0,4.127659574468085,2.3333333333333335,0,6.636363636363637,0,2.75,1.5,1.5,9.954545454545455,0,1.146341463414634,0,1.9466666666666668,1.8571428571428572,339,1472,4.342182890855457
FFF,2014J,544141,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,55.25,4,FFF,-17,,0,0,0,0,19,0,17,3,0,37,0,3,0,4,27,0,9,0,47,2,0,0,0,0,123,0,86,4,0,481,0,30,0,7,259,0,14,0,145,2,0,0,0,0,6.473684210526316,0,5.0588235294117645,1.3333333333333333,0,13,0,10,0,1.75,9.592592592592593,0,1.5555555555555556,0,3.0851063829787235,1,168,1151,6.851190476190476
FFF,2014J,544745,M,South Region,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,86.1,10,FFF,-100,,0,1,0,0,166,0,119,2,3,234,0,14,8,5,18,0,30,0,188,19,0,1,0,0,700,0,468,4,14,1567,0,51,16,9,235,0,36,0,300,22,0,1,0,0,4.216867469879518,0,3.9327731092436973,2,4.666666666666667,6.696581196581197,0,3.642857142857143,2,1.8,13.055555555555555,0,1.2,0,1.5957446808510638,1.1578947368421053,807,3423,4.241635687732342
FFF,2014J,545164,M,South East Region,Lower Than A Level,10月20日,0-35,1,60,N,Pass,71.45454545454545,11,FFF,-154,,3,0,0,0,131,0,132,5,7,226,0,5,0,0,54,0,27,0,206,36,14,0,0,0,372,0,638,8,8,1017,0,7,0,0,552,0,29,0,371,44,4.666666666666667,0,0,0,2.8396946564885495,0,4.833333333333333,1.6,1.1428571428571428,4.5,0,1.4,0,0,10.222222222222221,0,1.0740740740740742,0,1.8009708737864079,1.2222222222222223,832,3060,3.6778846153846154
FFF,2014J,545962,F,East Anglian Region,HE Qualification,20-30%,35-55,0,90,N,Pass,70.33333333333333,12,FFF,-149,,3,2,0,0,262,0,119,2,1,269,0,12,5,15,68,0,45,0,168,39,8,3,0,0,798,0,838,4,1,1689,0,64,6,19,640,0,67,0,309,48,2.6666666666666665,1.5,0,0,3.045801526717557,0,7.042016806722689,2,1,6.278810408921933,0,5.333333333333333,1.2,1.2666666666666666,9.411764705882353,0,1.488888888888889,0,1.8392857142857142,1.2307692307692308,1010,4494,4.44950495049505
FFF,2014J,546547,F,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,Pass,64.875,16,FFF,-95,,2,1,0,0,227,0,117,2,0,377,0,11,15,17,143,0,49,0,292,33,5,1,0,0,713,0,695,2,0,2867,0,30,16,18,1288,0,65,0,532,46,2.5,1,0,0,3.140969162995595,0,5.94017094017094,1,0,7.604774535809018,0,2.727272727272727,1.0666666666666667,1.0588235294117647,9.006993006993007,0,1.3265306122448979,0,1.821917808219178,1.393939393939394,1286,6278,4.881804043545879
FFF,2014J,546645,M,Wales,Lower Than A Level,10月20日,0-35,1,60,N,Pass,79.25,12,FFF,-52,,0,0,0,0,295,0,157,3,8,126,0,13,2,3,71,0,22,0,142,26,0,0,0,0,609,0,457,4,11,975,0,75,2,4,1036,0,24,0,176,30,0,0,0,0,2.064406779661017,0,2.910828025477707,1.3333333333333333,1.375,7.738095238095238,0,5.769230769230769,1,1.3333333333333333,14.591549295774648,0,1.0909090909090908,0,1.2394366197183098,1.1538461538461537,868,3403,3.9205069124423964
FFF,2014J,547347,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,72.5,12,FFF,-28,,3,0,0,0,52,0,79,0,5,131,0,1,0,0,43,0,21,0,91,5,14,0,0,0,132,0,205,0,14,642,0,1,0,0,586,0,29,0,126,16,4.666666666666667,0,0,0,2.5384615384615383,0,2.5949367088607596,0,2.8,4.900763358778626,0,1,0,0,13.627906976744185,0,1.380952380952381,0,1.3846153846153846,3.2,431,1765,4.0951276102088165
FFF,2014J,549219,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,73.83333333333333,12,FFF,-67,,0,0,0,0,160,0,119,4,30,200,0,2,1,1,86,0,43,0,162,24,0,0,0,0,417,0,487,4,38,1643,0,3,1,1,1117,0,47,0,254,31,0,0,0,0,2.60625,0,4.092436974789916,1,1.2666666666666666,8.215,0,1.5,1,1,12.988372093023257,0,1.0930232558139534,0,1.5679012345679013,1.2916666666666667,832,4043,4.859375
FFF,2014J,549321,M,North Western Region,HE Qualification,60-70%,0-35,0,90,N,Distinction,89.16666666666667,12,FFF,-144,,9,1,0,0,73,0,87,7,1,253,0,14,6,29,42,0,48,0,129,22,32,2,0,0,241,0,316,7,1,1643,0,30,6,33,432,0,59,0,209,29,3.5555555555555554,2,0,0,3.3013698630136985,0,3.632183908045977,1,1,6.4940711462450595,0,2.142857142857143,1,1.1379310344827587,10.285714285714286,0,1.2291666666666667,0,1.62015503875969,1.3181818181818181,721,3040,4.216366158113731
FFF,2014J,549523,F,Ireland,A Level or Equivalent,0-10%,0-35,2,120,Y,Fail,76.85714285714286,7,FFF,-29,,0,0,0,0,130,0,62,2,4,114,0,13,10,6,82,0,32,0,159,17,0,0,0,0,450,0,376,2,8,778,0,42,12,9,976,0,47,0,352,19,0,0,0,0,3.4615384615384617,0,6.064516129032258,1,2,6.824561403508772,0,3.230769230769231,1.2,1.5,11.902439024390244,0,1.46875,0,2.2138364779874213,1.1176470588235294,631,3071,4.866877971473851
FFF,2014J,549847,M,South East Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,76.83333333333333,12,FFF,-31,,6,5,0,0,120,0,164,6,0,423,0,25,6,20,63,0,37,0,247,65,25,8,0,0,267,0,692,6,0,2693,0,60,10,25,648,0,51,0,447,102,4.166666666666667,1.6,0,0,2.225,0,4.219512195121951,1,0,6.366430260047282,0,2.4,1.6666666666666667,1.25,10.285714285714286,0,1.3783783783783783,0,1.8097165991902835,1.5692307692307692,1187,5034,4.240943555181129
